CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,BalancePerProduct,AgeBand,TenureBand,ActivityLevel,SalaryPerProduct,BalanceToSalaryRatio,HighValueCustomer,CustomerRiskScore,HasZeroBalance,IsSingleProduct,LogBalance,LogSalary
CUST0804,female,54,7,186580.78,4,1,0,95623.8,0,37316.156,50-59,Long (6+ years),Medium,19124.760000000002,1.9511756364457755,1,0.3,0,0,12.136624920613084,11.468187479623381
CUST0805,female,49,5,0.0,2,1,0,55301.56,1,0.0,40-49,Medium (3-5 years),Medium,18433.853333333333,0.0,0,0.3,1,0,0.0,10.920574479386499
CUST0806,male,32,10,0.0,4,1,1,58740.89,0,0.0,30-39,Long (6+ years),High,11748.178,0.0,0,0.2,1,0,0.0,10.980908379924463
CUST0807,female,53,5,75226.97,3,1,1,142747.15,0,18806.7425,50-59,Medium (3-5 years),High,35686.7875,0.5269908576748631,1,0.0,0,0,11.228278382274205,11.868837167714489
CUST0808,female,38,1,196946.24,1,0,0,46459.53,0,98473.12,30-39,New (0-2 years),Low,23229.765,4.23900114785604,1,0.8,0,1,12.190691154591796,10.746358413921838
CUST0809,female,21,8,0.0,2,0,1,77957.32,0,0.0,18-29,Long (6+ years),Medium,25985.773333333334,0.0,0,0.2,1,0,0.0,11.263929603876733
CUST0810,female,65,1,18254.61,1,1,1,70436.46,0,9127.305,60+,New (0-2 years),High,35218.23,0.2591605375889477,0,0.5,0,1,9.812227709034055,11.162480502902646
CUST0811,female,22,2,0.0,3,1,0,107960.24,1,0.0,18-29,New (0-2 years),Medium,26990.06,0.0,0,0.8,1,0,0.0,11.589527552801439
CUST0812,female,59,6,0.0,3,1,0,119491.12,0,0.0,50-59,Long (6+ years),Medium,29872.78,0.0,1,0.3,1,0,0.0,11.691005706756878
CUST0813,female,27,9,0.0,1,0,0,51493.43,1,0.0,18-29,Long (6+ years),Low,25746.715,0.0,0,0.7,1,1,0.0,10.84922892546281
CUST0815,male,26,5,0.0,2,0,0,62408.67,0,0.0,18-29,Medium (3-5 years),Low,20802.89,0.0,0,0.5,1,0,0.0,11.041475510299945
CUST0816,female,21,9,27535.55,3,1,1,140160.24,1,6883.8875,18-29,Long (6+ years),High,35040.06,0.1964562385435517,1,0.2,0,0,10.223269492104258,11.850548753163046
CUST0817,male,51,10,74501.47,2,0,1,144012.88,0,24833.823333333334,50-59,Long (6+ years),Medium,48004.293333333335,0.5173214554041596,1,0.0,0,0,11.218587558180474,11.877664962801916
CUST0818,female,63,10,135133.54,1,1,1,123435.83,1,67566.77,60+,Long (6+ years),High,61717.915,1.0947586712976995,1,0.2,0,1,11.814026153744452,11.723484806214746
CUST0819,male,26,4,101422.82,1,1,1,105974.55,1,50711.41,18-29,Medium (3-5 years),High,52987.275,0.9570398077669803,0,0.4,0,1,11.527063253794498,11.57096368611065
CUST0820,female,48,8,0.0,2,0,1,80694.15,1,0.0,40-49,Long (6+ years),Medium,26898.05,0.0,0,0.0,1,0,0.0,11.298433753319426
CUST0821,female,64,4,187836.52,4,1,1,118400.6,0,37567.304,60+,Medium (3-5 years),High,23680.120000000003,1.5864356562749151,1,0.0,0,0,12.143332612808988,11.68183751485425
CUST0822,female,67,9,199365.03,1,1,0,23954.06,1,99682.515,60+,Long (6+ years),Medium,11977.03,8.322460056455713,1,0.5,0,1,12.202897760913528,10.08393485401039
CUST0823,female,61,10,0.0,4,0,0,146339.89,1,0.0,60+,Long (6+ years),Low,29267.978000000003,0.0,1,0.3,1,0,0.0,11.893694042147011
CUST0824,male,32,1,0.0,3,1,0,45047.93,1,0.0,30-39,New (0-2 years),Medium,11261.9825,0.0,0,0.8,1,0,0.0,10.715504511367067
CUST0825,female,53,4,0.0,4,0,0,41604.05,1,0.0,50-59,Medium (3-5 years),Low,8320.810000000001,0.0,0,0.3,1,0,0.0,10.63597683311244
CUST0826,male,51,2,69262.32,4,1,0,43291.31,0,13852.464000000002,50-59,New (0-2 years),Medium,8658.261999999999,1.599875820902142,0,0.6,0,0,11.145670752123753,10.675730300065737
CUST0827,male,27,10,142224.6,4,0,0,32570.29,0,28444.920000000002,18-29,Long (6+ years),Low,6514.058,4.366563313887783,1,0.5,0,0,11.865169808277553,10.39118650448625
CUST0828,female,56,5,0.0,1,0,0,22528.25,1,0.0,50-59,Medium (3-5 years),Low,11264.125,0.0,0,0.5,1,1,0.0,10.022569743924132
CUST0829,male,69,8,0.0,3,1,1,21366.72,0,0.0,60+,Long (6+ years),High,5341.68,0.0,0,0.0,1,0,0.0,9.969636650997465
CUST0830,female,50,1,197350.83,2,0,1,138152.5,0,65783.61,50-59,New (0-2 years),Medium,46050.833333333336,1.4284895424292543,1,0.3,0,0,12.192743353913468,11.836120664811677
CUST0831,male,44,5,189128.96,4,1,0,26565.96,0,37825.792,40-49,Medium (3-5 years),Medium,5313.192,7.118953768139072,1,0.3,0,0,12.150189676787738,10.187423617454511
CUST0832,female,42,5,29420.05,3,1,0,56271.08,1,7355.0125,40-49,Medium (3-5 years),Medium,14067.77,0.5228178876629405,0,0.3,0,0,10.289465683525354,10.937953776378945
CUST0833,male,18,3,0.0,1,1,0,114900.22,1,0.0,18-29,Medium (3-5 years),Medium,57450.11,0.0,0,0.7,1,1,0.0,11.65182808170911
CUST0834,male,62,7,15792.59,1,1,0,81389.44,1,7896.295,60+,Long (6+ years),Medium,40694.72,0.19403495054210299,0,0.5,0,1,9.667359440495558,11.307013100376016
CUST0835,female,23,3,0.0,3,0,0,101278.1,0,0.0,18-29,Medium (3-5 years),Low,25319.525,0.0,0,0.5,1,0,0.0,11.525635351082595
CUST0836,male,24,6,33128.09,3,1,0,21845.56,1,8282.0225,18-29,Long (6+ years),Medium,5461.39,1.5163984627328053,0,0.5,0,0,10.408167027364634,9.991798751058282
CUST0837,male,53,3,0.0,2,0,1,89968.61,0,0.0,50-59,Medium (3-5 years),Medium,29989.536666666667,0.0,0,0.0,1,0,0.0,11.40722722562351
CUST0838,female,53,8,34663.22,1,0,1,84783.29,0,17331.61,50-59,Long (6+ years),Medium,42391.645,0.40884012828319966,0,0.2,0,1,10.453463310041656,11.347865545183383
CUST0839,female,26,4,109213.63,1,1,1,148737.07,0,54606.815,18-29,Medium (3-5 years),High,74368.535,0.73426816685197,1,0.4,0,1,11.601070307678153,11.909942118510877
CUST0840,female,34,8,0.0,1,0,0,23762.76,1,0.0,30-39,Long (6+ years),Low,11881.38,0.0,0,0.7,1,1,0.0,10.075917010114754
CUST0841,female,45,8,0.0,2,1,0,63937.6,1,0.0,40-49,Long (6+ years),Medium,21312.533333333333,0.0,0,0.3,1,0,0.0,11.065678526847066
CUST0842,male,38,1,150369.09,3,0,0,44103.15,1,37592.2725,30-39,New (0-2 years),Low,11025.7875,3.409409091888178,1,0.6,0,0,11.920854801039829,10.694309161315795
CUST0843,female,39,2,169114.72,3,1,1,105065.04,0,42278.68,30-39,New (0-2 years),High,26266.26,1.6096040166737036,1,0.3,0,0,12.038338493309842,11.56234438381296
CUST0844,female,35,8,117038.05,2,0,1,32018.44,0,39012.683333333334,30-39,Long (6+ years),Medium,10672.813333333334,3.6552185172507703,1,0.0,0,0,11.670262918777947,10.374098497328438
CUST0845,female,26,9,0.0,3,0,1,52192.11,1,0.0,18-29,Long (6+ years),Medium,13048.0275,0.0,0,0.2,1,0,0.0,10.86270577282181
CUST0846,female,21,7,0.0,4,1,1,88392.22,0,0.0,18-29,Long (6+ years),High,17678.444,0.0,0,0.2,1,0,0.0,11.389550548851803
CUST0847,male,40,4,0.0,4,0,1,38065.97,0,0.0,40-49,Medium (3-5 years),Medium,7613.194,0.0,0,0.0,1,0,0.0,10.547102255980546
CUST0848,male,48,10,64825.98,2,1,1,146737.56,0,21608.66,40-49,Long (6+ years),High,48912.52,0.44177876626293733,1,0.0,0,0,11.079477153712107,11.896407778944655
CUST0849,male,27,10,0.0,2,0,0,130493.04,1,0.0,18-29,Long (6+ years),Low,43497.68,0.0,1,0.5,1,0,0.0,11.779082834203871
CUST0850,female,56,7,2545.56,2,0,1,56174.8,1,848.52,50-59,Long (6+ years),Medium,18724.933333333334,0.045314174430982734,0,0.0,0,0,7.842498707798509,10.936241338162628
CUST0851,male,32,6,168918.76,4,0,0,37391.16,0,33783.752,30-39,Long (6+ years),Low,7478.232000000001,4.517491367174295,1,0.5,0,0,12.037179088255964,10.529216335759642
CUST0852,male,20,1,124426.73,2,1,1,57664.64,0,41475.57666666667,18-29,New (0-2 years),High,19221.546666666665,2.157727374568287,1,0.5,0,0,11.731480344414326,10.962416781185114
CUST0853,female,23,3,82817.72,1,0,0,67668.25,1,41408.86,18-29,Medium (3-5 years),Low,33834.125,1.2238604683811332,0,0.7,0,1,11.324409401776068,11.12238714596698
CUST0854,male,21,8,0.0,4,0,0,28844.85,1,0.0,18-29,Long (6+ years),Low,5768.969999999999,0.0,0,0.5,1,0,0.0,10.269721414102202
CUST0855,male,48,8,101679.23,1,1,1,129832.33,1,50839.615,40-49,Long (6+ years),High,64916.165,0.7831519841630804,1,0.2,0,1,11.529588167859204,11.774006829950888
CUST0856,female,34,4,0.0,1,0,1,21277.58,0,0.0,30-39,Medium (3-5 years),Medium,10638.79,0.0,0,0.4,1,1,0.0,9.965456211905773
CUST0857,male,69,10,0.0,3,0,0,126092.01,0,0.0,60+,Long (6+ years),Low,31523.0025,0.0,1,0.3,1,0,0.0,11.744775088219921
CUST0858,female,22,4,0.0,1,0,0,93967.82,1,0.0,18-29,Medium (3-5 years),Low,46983.91,0.0,0,0.7,1,1,0.0,11.450718304099162
CUST0859,male,27,1,79961.08,4,1,0,20269.95,0,15992.216,18-29,New (0-2 years),Medium,4053.9900000000002,3.9446143372658904,0,0.8,0,0,11.289307801282508,9.916944105639372
CUST0860,male,43,7,35657.18,2,1,1,77801.6,1,11885.726666666667,40-49,Long (6+ years),High,25933.86666666667,0.45830319295242056,0,0.0,0,0,10.481733852537552,11.261930128631215
CUST0861,female,62,7,59992.53,1,0,1,104821.87,1,29996.265,60+,Long (6+ years),Medium,52410.935,0.5723229100672401,0,0.2,0,1,11.001992002056472,11.560027252252265
CUST0862,male,33,9,0.0,1,0,0,41261.99,1,0.0,30-39,Long (6+ years),Low,20630.995,0.0,0,0.7,1,1,0.0,10.627721251280276
CUST0863,female,63,6,61058.21,2,1,0,77024.37,1,20352.736666666668,60+,Long (6+ years),Medium,25674.789999999997,0.7927025861738801,0,0.3,0,0,11.019599328111493,11.251890127088515
CUST0864,female,25,5,0.0,2,1,0,52734.88,0,0.0,18-29,Medium (3-5 years),Medium,17578.29333333333,0.0,0,0.5,1,0,0.0,10.873051337781117
CUST0865,female,70,5,0.0,4,1,0,37344.12,0,0.0,60+,Medium (3-5 years),Medium,7468.8240000000005,0.0,0,0.3,1,0,0.0,10.527957526067569
CUST0867,male,58,5,0.0,3,0,1,101387.11,1,0.0,50-59,Medium (3-5 years),Medium,25346.7775,0.0,0,0.0,1,0,0.0,11.526711104881276
CUST0868,male,62,10,52238.36,3,0,0,70057.55,0,13059.59,60+,Long (6+ years),Low,17514.3875,0.7456386122750185,0,0.3,0,0,10.863591512726721,11.157086599991484
CUST0869,female,51,5,167159.78,4,0,0,115669.65,1,33431.956,50-59,Medium (3-5 years),Low,23133.93,1.4451356502276076,1,0.3,0,0,12.026711382739048,11.658502207708256
CUST0870,male,68,7,276057.42500000005,4,1,0,140987.39,1,55211.48500000001,60+,Long (6+ years),Medium,28197.478000000003,1.958015301827335,1,0.3,0,0,12.528367807079833,11.856432825544614
CUST0871,male,28,1,0.0,2,1,1,28485.98,0,0.0,18-29,New (0-2 years),High,9495.326666666666,0.0,0,0.5,1,0,0.0,10.257202419767331
CUST0872,male,35,1,0.0,3,1,0,119823.93,0,0.0,30-39,New (0-2 years),Medium,29955.9825,0.0,1,0.6,1,0,0.0,11.693787039842391
CUST0873,male,37,3,43320.19,2,1,1,97050.49,0,14440.063333333334,30-39,Medium (3-5 years),High,32350.163333333334,0.4463629564059243,0,0.0,0,0,10.6763971707284,11.482996941390173
CUST0874,female,26,2,93260.79,1,0,1,55772.11,0,46630.395,18-29,New (0-2 years),Medium,27886.055,1.6721461292009714,0,0.7,0,1,11.44316576383027,10.929047132576876
CUST0875,male,38,1,68307.96,1,0,1,106035.39,0,34153.98,30-39,New (0-2 years),Medium,53017.695,0.6441935641151119,0,0.5,0,1,11.131796222899121,11.571537616066387
CUST0876,female,38,10,143349.14,2,1,0,36282.66,0,47783.04666666667,30-39,Long (6+ years),Medium,12094.220000000001,3.950790521132653,1,0.3,0,0,11.873045447941664,10.49912278116949
CUST0877,male,18,5,0.0,3,0,1,147798.41,0,0.0,18-29,Medium (3-5 years),Medium,36949.6025,0.0,1,0.2,1,0,0.0,11.90361129560735
CUST0878,male,19,6,147628.46,2,1,0,37839.53,0,49209.486666666664,18-29,Long (6+ years),Medium,12613.176666666666,3.901331720248104,1,0.5,0,0,11.902460764728312,10.541136029410222
CUST0879,female,25,8,0.0,4,1,0,53053.69,1,0.0,18-29,Long (6+ years),Medium,10610.738000000001,0.0,0,0.5,1,0,0.0,10.8790785472975
CUST0880,female,38,8,10704.5,2,0,1,64511.37,0,3568.1666666666665,30-39,Long (6+ years),Medium,21503.79,0.16592941787753263,0,0.0,0,0,9.278512907079232,11.074612267341601
CUST0881,female,32,10,150870.65,4,1,1,44627.65,0,30174.129999999997,30-39,Long (6+ years),High,8925.53,3.3805783952685102,1,0.2,0,0,11.924184754342223,10.706131308454186
CUST0882,female,24,7,0.0,4,1,1,34233.83,1,0.0,18-29,Long (6+ years),High,6846.7660000000005,0.0,0,0.2,1,0,0.0,10.440998825864435
CUST0883,male,70,1,0.0,3,0,1,145652.66,0,0.0,60+,New (0-2 years),Medium,36413.165,0.0,1,0.3,1,0,0.0,11.888986890805125
CUST0884,female,66,8,0.0,2,0,1,65822.54,1,0.0,60+,Long (6+ years),Medium,21940.846666666665,0.0,0,0.0,1,0,0.0,11.094732804095742
CUST0885,female,63,2,0.0,3,0,0,101685.13,1,0.0,60+,New (0-2 years),Low,25421.2825,0.0,0,0.6,1,0,0.0,11.52964619122159
CUST0886,male,20,6,116172.54,1,1,1,111426.04,0,58086.27,18-29,Long (6+ years),High,55713.02,1.042588405830398,1,0.4,0,1,11.662840386626524,11.621125305926274
CUST0887,male,29,6,0.0,4,1,1,103258.15,1,0.0,18-29,Long (6+ years),High,20651.629999999997,0.0,0,0.2,1,0,0.0,11.544997126751493
CUST0888,female,18,5,7651.29,1,0,0,112588.63,1,3825.645,18-29,Medium (3-5 years),Low,56294.315,0.06795732431130647,0,0.7,0,1,8.942760228430615,11.631504894531895
CUST0889,female,39,10,97231.34,3,1,0,146891.18,1,24307.835,30-39,Long (6+ years),Medium,36722.795,0.6619231874698844,1,0.3,0,0,11.484858651160202,11.897454127252844
CUST0890,female,57,1,0.0,4,0,0,65601.09,0,0.0,50-59,New (0-2 years),Low,13120.217999999999,0.0,0,0.6,1,0,0.0,11.091362834180767
CUST0891,female,43,3,0.0,3,0,1,20302.04,0,0.0,40-49,Medium (3-5 years),Medium,5075.51,0.0,0,0.0,1,0,0.0,9.918525907512494
CUST0892,female,58,10,0.0,3,0,0,53665.01,0,0.0,50-59,Long (6+ years),Low,13416.2525,0.0,0,0.3,1,0,0.0,10.890535119198784
CUST0893,female,50,5,189512.7,1,0,0,49001.22,1,94756.35,50-59,Medium (3-5 years),Low,24500.61,3.8674309041508734,1,0.5,0,1,12.152216596405935,10.799620882188922
CUST0894,female,70,4,0.0,1,1,1,29234.86,0,0.0,60+,Medium (3-5 years),High,14617.43,0.0,0,0.2,1,1,0.0,10.283151316972043
CUST0896,female,41,4,168163.75,4,1,1,50790.43,0,33632.75,40-49,Medium (3-5 years),High,10158.086,3.310868585507437,1,0.0,0,0,12.032699432619548,10.835482918547592
CUST0897,female,33,9,73813.96,1,1,1,27110.11,1,36906.98,30-39,Long (6+ years),High,13555.055,2.7226461771576305,0,0.4,0,1,11.209316700072764,10.207698885955512
CUST0898,male,46,6,0.0,4,1,0,38276.95,1,0.0,40-49,Long (6+ years),Medium,7655.389999999999,0.0,0,0.3,1,0,0.0,10.55262929136382
CUST0899,male,66,5,37501.31,2,1,0,109134.73,1,12500.436666666666,60+,Medium (3-5 years),Medium,36378.24333333333,0.34362082885229245,0,0.3,0,0,10.5321578100613,11.600347615914018
CUST0900,female,64,3,0.0,1,0,0,138325.5,1,0.0,60+,Medium (3-5 years),Low,69162.75,0.0,1,0.5,1,1,0.0,11.837372111734263
CUST0901,female,29,7,44331.99,3,0,0,32784.84,1,11082.9975,18-29,Long (6+ years),Low,8196.21,1.3521688021414124,0,0.5,0,0,10.699484374144891,10.39775199384273
CUST0902,female,60,1,190614.04,1,0,0,81629.91,0,95307.02,60+,New (0-2 years),Low,40814.955,2.335071849621669,1,0.8,0,1,12.15801117579845,11.30996326824557
CUST0903,female,46,2,0.0,2,1,1,23655.8,0,0.0,40-49,New (0-2 years),High,7885.266666666666,0.0,0,0.3,1,0,0.0,10.07140587901934
CUST0904,male,35,2,30073.22,3,1,0,104796.54,1,7518.305,30-39,New (0-2 years),Medium,26199.135,0.2869649421160077,0,0.6,0,0,10.311423605344462,11.559785577311134
CUST0905,female,59,6,4365.65,2,0,1,126558.01,0,1455.2166666666665,50-59,Long (6+ years),Medium,42186.003333333334,0.03449497590096509,1,0.0,0,0,8.381751403719957,11.748463960594147
CUST0906,female,55,4,0.0,4,1,0,30915.13,0,0.0,50-59,Medium (3-5 years),Medium,6183.026,0.0,0,0.3,1,0,0.0,10.339033333160346
CUST0907,male,22,6,0.0,1,1,1,115465.5,1,0.0,18-29,Long (6+ years),High,57732.75,0.0,0,0.4,1,1,0.0,11.656735723583251
CUST0908,male,67,3,0.0,2,0,1,71926.2,0,0.0,60+,Medium (3-5 years),Medium,23975.399999999998,0.0,0,0.0,1,0,0.0,11.183409775369412
CUST0909,female,21,9,0.0,4,0,0,27065.25,1,0.0,18-29,Long (6+ years),Low,5413.05,0.0,0,0.5,1,0,0.0,10.2060428432745
CUST0910,female,58,2,0.0,2,0,0,28213.8,0,0.0,50-59,New (0-2 years),Low,9404.6,0.0,0,0.6,1,0,0.0,10.247601941949977
CUST0911,male,60,9,150816.65,3,0,1,95690.87,0,37704.1625,60+,Long (6+ years),Medium,23922.7175,1.576065448402252,1,0.0,0,0,11.923826770147379,11.46888862085428
CUST0912,female,20,10,127351.02,1,1,0,70738.42,0,63675.51,18-29,Long (6+ years),Medium,35369.21,1.8002836325205946,1,0.7,0,1,11.75471034208,11.166758263687125
CUST0913,male,29,1,0.0,3,1,1,40074.05,0,0.0,18-29,New (0-2 years),High,10018.5125,0.0,0,0.5,1,0,0.0,10.598509225137612
CUST0914,male,69,6,56151.73,2,0,0,42458.38,0,18717.243333333336,60+,Long (6+ years),Low,14152.793333333333,1.3224811572849158,0,0.3,0,0,10.935830578753164,10.656303133172305
CUST0915,female,51,9,0.0,4,1,0,106364.12,1,0.0,50-59,Long (6+ years),Medium,21272.824,0.0,0,0.3,1,0,0.0,11.574632982596235
CUST0916,male,25,3,2715.18,4,1,0,79201.34,1,543.036,18-29,Medium (3-5 years),Medium,15840.268,0.03428156289321755,0,0.5,0,0,7.90698176041482,11.279761122820604
CUST0917,male,59,7,0.0,3,0,0,54994.67,0,0.0,50-59,Long (6+ years),Low,13748.6675,0.0,0,0.3,1,0,0.0,10.915009733842727
CUST0918,male,24,10,36398.93,1,1,1,29010.01,1,18199.465,18-29,Long (6+ years),High,14505.005,1.2546591793943058,0,0.4,0,1,10.50232213054606,10.275430692090236
CUST0919,female,22,6,148047.16,1,0,0,26877.97,1,74023.58,18-29,Long (6+ years),Low,13438.985,5.507917900127869,1,0.7,0,1,11.9052929052188,10.199099475450534
CUST0920,female,70,10,0.0,1,1,1,83165.13,1,0.0,60+,Long (6+ years),High,41582.565,0.0,0,0.2,1,1,0.0,11.32859545257897
CUST0921,male,66,6,160362.8,2,1,1,96210.61,0,53454.26666666666,60+,Long (6+ years),High,32070.203333333335,1.6667718168316692,1,0.0,0,0,11.985200263158145,11.474305315442505
CUST0922,female,27,1,0.0,2,1,1,63602.89,0,0.0,18-29,New (0-2 years),High,21200.963333333333,0.0,0,0.5,1,0,0.0,11.060429910979813
CUST0923,male,56,3,0.0,3,1,0,39426.71,0,0.0,50-59,Medium (3-5 years),Medium,9856.6775,0.0,0,0.3,1,0,0.0,10.58222414757922
CUST0924,male,38,9,0.0,3,0,0,80879.08,0,0.0,30-39,Long (6+ years),Low,20219.77,0.0,0,0.3,1,0,0.0,11.300722842813547
CUST0925,female,51,3,0.0,2,0,0,23669.74,0,0.0,50-59,Medium (3-5 years),Low,7889.913333333334,0.0,0,0.3,1,0,0.0,10.071994965221712
CUST0926,female,65,1,143264.79,3,0,1,145087.68,0,35816.1975,60+,New (0-2 years),Medium,36271.92,0.9874291364426226,1,0.3,0,0,11.872456855378541,11.885100420666982
CUST0927,female,47,4,0.0,4,0,0,136020.98,1,0.0,40-49,Medium (3-5 years),Low,27204.196000000004,0.0,1,0.3,1,0,0.0,11.820571769306524
CUST0928,male,19,5,50409.21,4,0,1,115239.65,0,10081.842,18-29,Medium (3-5 years),Medium,23047.93,0.4374255959160244,0,0.2,0,0,10.82794901290811,11.654777829585196
CUST0929,male,63,3,0.0,4,0,1,140258.39,0,0.0,60+,Medium (3-5 years),Medium,28051.678000000004,0.0,1,0.0,1,0,0.0,11.851248773015424
CUST0930,male,66,3,0.0,2,1,0,127307.19,1,0.0,60+,Medium (3-5 years),Medium,42435.73,0.0,1,0.3,1,0,0.0,11.754366118689681
CUST0931,female,20,10,0.0,4,0,0,100931.11,1,0.0,18-29,Long (6+ years),Low,20186.222,0.0,0,0.5,1,0,0.0,11.52220339159251
CUST0932,female,26,6,0.0,1,0,0,143129.88,1,0.0,18-29,Long (6+ years),Low,71564.94,0.0,1,0.7,1,1,0.0,11.871514735416191
CUST0933,male,61,4,0.0,3,0,1,64391.02,0,0.0,60+,Medium (3-5 years),Medium,16097.755,0.0,0,0.0,1,0,0.0,11.072744991371112
CUST0934,female,56,2,40981.36,3,1,0,57589.54,0,10245.34,50-59,New (0-2 years),Medium,14397.385,0.7115988146664365,0,0.6,0,0,10.620897009202542,10.961113597084644
CUST0935,female,52,1,0.0,1,0,1,71955.54,0,0.0,50-59,New (0-2 years),Medium,35977.77,0.0,0,0.5,1,1,0.0,11.183817604640554
CUST0936,female,48,7,52297.92,1,0,0,26436.64,1,26148.96,40-49,Long (6+ years),Low,13218.32,1.9781614395233462,0,0.5,0,1,10.864730999744197,10.182544031282887
CUST0937,female,22,4,0.0,4,0,0,29387.71,0,0.0,18-29,Medium (3-5 years),Low,5877.5419999999995,0.0,0,0.5,1,0,0.0,10.288365865969224
CUST0938,male,19,9,153264.62,1,0,0,104273.4,1,76632.31,18-29,Long (6+ years),Low,52136.7,1.4698202051510247,1,0.7,0,1,11.93992777356368,11.554781165032768
CUST0939,female,30,3,0.0,1,0,0,87387.51,1,0.0,30-39,Medium (3-5 years),Low,43693.755,0.0,0,0.7,1,1,0.0,11.378119088470516
CUST0940,male,39,7,0.0,2,0,1,147263.16,0,0.0,30-39,Long (6+ years),Medium,49087.72,0.0,1,0.0,1,0,0.0,11.899983259878585
CUST0941,male,41,8,150941.65,4,1,1,91012.19,1,30188.329999999998,40-49,Long (6+ years),High,18202.438000000002,1.658459065109134,1,0.0,0,0,11.924655242329768,11.418759720050412
CUST0942,male,29,10,171374.57,4,1,1,54150.41,0,34274.914000000004,18-29,Long (6+ years),High,10830.082,3.1647295979920007,1,0.2,0,0,12.051612742898472,10.899539290871298
CUST0943,female,26,8,144279.36,2,0,1,66288.75,0,48093.119999999995,18-29,Long (6+ years),Medium,22096.25,2.1764957629196067,1,0.2,0,0,11.879513630162686,11.101790563920437
CUST0944,female,53,1,128201.16,4,0,1,133578.14,0,25640.232,50-59,New (0-2 years),Medium,26715.628000000004,0.9597393724798646,1,0.3,0,0,11.761363672000716,11.802449390169368
CUST0945,male,24,4,119121.48,3,1,0,40911.84,0,29780.37,18-29,Medium (3-5 years),Medium,10227.96,2.9115915688082277,1,0.5,0,0,11.687907486483011,10.61919922919348
CUST0948,female,40,1,166556.37,1,0,1,83950.64,0,83278.185,40-49,New (0-2 years),Medium,41975.32,1.9839561204522032,1,0.5,0,1,12.023095093618464,11.337996197752632
CUST0949,male,44,6,0.0,2,1,0,33886.73,1,0.0,40-49,Long (6+ years),Medium,11295.576666666668,0.0,0,0.3,1,0,0.0,10.430808280947296
CUST0950,female,38,10,34937.07,3,0,1,109645.8,0,8734.2675,30-39,Long (6+ years),Medium,27411.45,0.31863282831783507,0,0.0,0,0,10.461332344612313,11.605019569653651
CUST0951,female,33,8,0.0,1,0,1,62738.82,1,0.0,30-39,Long (6+ years),Medium,31369.41,0.0,0,0.4,1,1,0.0,11.046751612757449
CUST0952,female,49,9,0.0,4,0,1,29960.91,0,0.0,40-49,Long (6+ years),Medium,5992.182,0.0,0,0.0,1,0,0.0,10.307682187267996
CUST0953,female,55,3,0.0,1,0,0,142889.92,0,0.0,50-59,Medium (3-5 years),Low,71444.96,0.0,1,0.5,1,1,0.0,11.86983682096143
CUST0954,female,64,10,163841.8,2,0,1,126719.5,0,54613.93333333333,60+,Long (6+ years),Medium,42239.833333333336,1.2929383959185765,1,0.0,0,0,12.006662710531,11.749739152747539
CUST0955,male,43,10,54237.88,4,1,1,36063.64,1,10847.576,40-49,Long (6+ years),High,7212.728,1.5039074284396017,0,0.0,0,0,10.901153273433533,10.493068162910967
CUST0956,male,44,9,64985.07,2,1,1,138910.29,0,21661.69,40-49,Long (6+ years),High,46303.43,0.46781705072352286,1,0.0,0,0,11.081928218218291,11.841590806936754
CUST0957,female,52,8,53744.41,2,0,1,34773.99,1,17914.803333333333,50-59,Long (6+ years),Medium,11591.33,1.5454903078333022,0,0.0,0,0,10.892013546994681,10.456653729228698
CUST0958,male,28,1,157557.88,2,0,0,39664.36,1,52519.293333333335,18-29,New (0-2 years),Low,13221.453333333333,3.9721782431824644,1,0.8,0,0,11.967554508656429,10.588233541706513
CUST0959,female,54,5,151505.71,3,1,1,22343.77,0,37876.4275,50-59,Medium (3-5 years),High,5585.9425,6.780365606806424,1,0.0,0,0,11.928385193379812,10.014347568184123
CUST0960,male,21,6,0.0,3,1,0,80628.7,1,0.0,18-29,Long (6+ years),Medium,20157.175,0.0,0,0.5,1,0,0.0,11.297622346972654
CUST0961,male,25,5,151551.29,2,1,1,72471.37,0,50517.09666666667,18-29,Medium (3-5 years),High,24157.123333333333,2.0911595688122246,1,0.2,0,0,11.928685992896366,11.190960664756116
CUST0962,female,28,3,11014.26,4,1,0,24221.2,0,2202.852,18-29,Medium (3-5 years),Medium,4844.24,0.4547175731353882,0,0.5,0,0,9.307036863133993,10.095024847003394
CUST0963,female,60,3,0.0,4,1,0,22060.74,0,0.0,60+,Medium (3-5 years),Medium,4412.148,0.0,0,0.3,1,0,0.0,10.001600165490252
CUST0964,female,22,4,13273.24,1,0,0,93647.36,1,6636.62,18-29,Medium (3-5 years),Low,46823.68,0.14173488996497108,0,0.7,0,1,9.49358059400046,11.447302195706083
CUST0965,male,35,1,0.0,4,0,0,40740.19,0,0.0,30-39,New (0-2 years),Low,8148.0380000000005,0.0,0,0.6,1,0,0.0,10.614994898976198
CUST0966,male,31,3,176599.43,1,1,1,113997.43,0,88299.715,30-39,Medium (3-5 years),High,56998.715,1.5491391416530913,1,0.4,0,1,12.08164500203012,11.643939955351973
CUST0967,male,49,7,22918.31,4,1,0,22040.47,1,4583.662,40-49,Long (6+ years),Medium,4408.094,1.0397813757430878,0,0.3,0,0,10.039735065663479,10.00068095795741
